sep=,
To: 2020-06-26,From: 2020-03-28,Daterange: 2020-05-27 – 2020-06-26,Ext_id: 1211118856
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2020-04-14 16:44:47","1211118856","Parchisi STAR","co","1.36","plontico","5","Buen juego","Eco",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5811022001","https://appfollow.io/app/364011/review/215032899","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215032899"
"2020-04-14 16:30:33","1211118856","Parchisi STAR","es","1.36","Pitiru","1","Mal","Ganas las partidas que quiere el juego y sacas lo que conviene, para nada es al azar.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810969204","https://appfollow.io/app/364011/review/215030099","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215030099"
"2020-04-14 16:22:20","1211118856","Parchisi STAR","es","1.35","Fdo.vega","1","Por pesados","Queréis reseña? Aquí la tenéis.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810938870","https://appfollow.io/app/364011/review/215030098","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215030098"
"2020-04-14 16:21:52","1211118856","Parchisi STAR","co","1.36","LinaKuran1","1","No es azar","Las personas que están en otros niveles siempre tienen números que los beneficia más",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810937151","https://appfollow.io/app/364011/review/215032898","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215032898"
"2020-04-14 16:06:37","1211118856","Parchisi STAR","us","1.36","Loorak188","5","Lo mejor","Muy chimba, encontré al amor de mi vida por acá, mejor que Tinder la buena, un saludo pa mi tía Marta",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810880230","https://appfollow.io/app/364011/review/215028504","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215028504"
"2020-04-14 16:05:33","1211118856","Parchisi STAR","ec","1.36","Mi reseña xdxd","4","Mi opinión es:","La verdad AMO el juego, pero lo único que me disgusta es que no hay mucho espacio para los cofres???? pero de hay todo bien ????",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810876223","https://appfollow.io/app/364011/review/215020306","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215020306"
"2020-04-14 15:36:03","1211118856","Parchisi STAR","es","1.36","okiokidokitokio","1","Okiokidokitokyo","El juevo esta vendidisimo",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810763887","https://appfollow.io/app/364011/review/215030097","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215030097"
"2020-04-14 15:31:12","1211118856","Parchisi STAR","es","1.36","Grana moji","1","Accesibilidad para las personas ciegas","Estaría bien que etiquetara los botones. Para que así. pudieran jugar las personas ciegas. Con lectores de pantalla como el VoiceOver. Un saludo",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810745058","https://appfollow.io/app/364011/review/215030096","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215030096"
"2020-04-14 15:00:19","1211118856","Parchisi STAR","hn","1.36","Bifavr","1","Cómo decimos en mi país: Estoy empijada. ???????? ????","Primero que nada, buenos días, quiero expresar lo siguiente. Estaba en mi partida de equipo hace 1 minuto, a mi contrincante le matamos la última pieza que tiene en juego, mi compañero estaba a UNA PIEZA de ganar la partida, lea bien, a UNA PIEZA,  el contrincante tuvo que comenzar DE NUEVO, mi pregunta es, ¿ usted cree que es justo que yo me muera de un paro cardíaco por la cólera al ver que estoy a un movimiento y le dan el gane el HDLGPT del otro equipo? 
Por la culpa de este juego estoy con ansiedad, no duermo, tengo ojeras y para rematar vivo con furia por la mañas que hay en el juego. Otra cosa, necesito URGENTEMENTE que instalen un micrófono para poder expresarme con el resto de los participantes, esto no lo pido sólo yo, lo exigimos todos los jugadores el estresante Parchís. 
De antemano pido su comprensión y espero una pronta respuesta para poder cambiar la calificación al juego. Con amor Bifavr, saludos. ????",,,,,,,,,"2",,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810623502","https://appfollow.io/app/364011/review/215010505","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215010505"
"2020-04-14 14:56:31","1211118856","Parchisi STAR","es","1.36","cabrobes","1","Es denunciable","Se les debería de denunciar por permitir esta basura, fomentando la trampa. ¿Qué ganáis con eso? Patético y vomitivo",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810608659","https://appfollow.io/app/364011/review/215000878","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000878"
"2020-04-14 14:52:12","1211118856","Parchisi STAR","es","1.36","????????????????????","1","????????????????","Una caca , caca ????????????❌????????????????????????????????????????",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810591576","https://appfollow.io/app/364011/review/215000877","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000877"
"2020-04-14 14:39:05","1211118856","Parchisi STAR","es","1.36","RICBARGIR","5","Muy entretenido","Magnifico juego de toda la vida",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810539508","https://appfollow.io/app/364011/review/215000876","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000876"
"2020-04-14 14:32:18","1211118856","Parchisi STAR","es","1.36","amej1981","1","Juego fake","Pienso como la mayoría este juego esta trucado, es premeditado, no hay nada al azar",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810512860","https://appfollow.io/app/364011/review/215000875","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000875"
"2020-04-14 14:24:13","1211118856","Parchisi STAR","us","1.36","droidmotorola","5","Great","Just like the actual board game",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810481000","https://appfollow.io/app/364011/review/215000868","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000868"
"2020-04-14 14:11:44","1211118856","Parchisi STAR","es","1.36","lliris","5","está molt bé","és in joc molt divertit, perfecte si t’aborreixes facilment",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810432043","https://appfollow.io/app/364011/review/215000874","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000874"
"2020-04-14 13:58:02","1211118856","Parchisi STAR","es","1.35","PLATINOBCN","5","Impredecible","Justo cuando todo parece que va de cara y que ya ganas... una ficha aparece de la nada y te manda para casita... eso tras llevar un rato retenido porque alguien ha estado bloqueando el paso colapsando el parchís. En fin... para mi es el juego ideal cuando hay que estar en casa !!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810377783","https://appfollow.io/app/364011/review/215000873","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000873"
"2020-04-14 13:54:12","1211118856","Parchisi STAR","es","1.36","laurekp10","1","Asqueroso","Sos el juego más asqueroso de toda la AppStore el peor juego que puede a ver se nota que el creador del juego nunca jugó al parchís",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810362401","https://appfollow.io/app/364011/review/214585081","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214585081"
"2020-04-14 13:48:44","1211118856","Parchisi STAR","do","1.36","mil virtudes 1000","1","Este maldito juego no sirve","Este juego me ah hecho perder 7 millones y siempre deja que gane el otro aunque gaste diez mil gemas , pero eso no es todo siempre que trato de ganar ya en mi túnel le salen muchos dobles al enemigo y gana saliendo desde el principio . Como es posible eso ?",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810340963","https://appfollow.io/app/364011/review/215010504","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215010504"
"2020-04-14 12:37:19","1211118856","Parchisi STAR","es","1.36","abrrrrrhdhshs","1","Shitxdddddk","Ah uf",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810069920","https://appfollow.io/app/364011/review/215000872","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000872"
"2020-04-14 12:28:10","1211118856","Parchisi STAR","es","1.36","patri????","1","Falso","Podría ser un buen juego si fuese como es el parchís REAL pero parece que está trucado , directamente puedes predecir lo que los dados sacan . Decepcionante y muy molesto. La borro inmediatamente",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5810036825","https://appfollow.io/app/364011/review/215000871","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000871"
"2020-04-14 12:06:49","1211118856","Parchisi STAR","mx","1.36","pauleth M.","5","Pongan micrófono y poder enviar imágenes porfaaaa","Solo para los amigos o colegas, para personas aleatorias no",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809961472","https://appfollow.io/app/364011/review/214999319","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214999319"
"2020-04-14 11:49:34","1211118856","Parchisi STAR","es","1.36","victor2297","1","No sirve","Es una miarda de juego te hace perder cuando estás a punto de ganar y si tu contrincante es nivel más alto le salen todos los números para matarte vaya miarda de juego",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809900917","https://appfollow.io/app/364011/review/215000870","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000870"
"2020-04-14 11:45:36","1211118856","Parchisi STAR","es","1.36","????????juanma????????","3","No es azar.","Juego mucho al parchís físico y en la vida me han salido jugadas como las que salen en el juego. Es más fácil que te coman que salir airoso. Y además si no te sale el número puedes repetir con gemas. Aun así le doy tres estrellas porque entretiene.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809887148","https://appfollow.io/app/364011/review/215000869","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=215000869"
"2020-04-14 11:12:53","1211118856","Parchisi STAR","us","1.36","Shari to","5","Awesome!!","I really enjoy this game",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809776023","https://appfollow.io/app/364011/review/214987683","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214987683"
"2020-04-14 10:05:00","1211118856","Parchisi STAR","ar","1.36","el joki16382931","5","Muy bueno","Me gusta mucho",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809560113","https://appfollow.io/app/364011/review/214980694","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214980694"
"2020-04-14 09:37:02","1211118856","Parchisi STAR","do","1.36","marialadelb","1","No me ha gustado","No me gustado le dan mas ventaja a los otros compañeros, que haran asi no se puede",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809468820","https://appfollow.io/app/364011/review/214960785","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214960785"
"2020-04-14 09:34:00","1211118856","Parchisi STAR","co","1.36","juanjo.748","1","Muy mal juego","Parece que le da ventaja a los que pagan por dados o otras cosas especiales , mal mal juego deberían sentir vergüenza",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809459278","https://appfollow.io/app/364011/review/214986188","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214986188"
"2020-04-14 08:39:15","1211118856","Parchisi STAR","hn","1.36","Jonathanpuerto","5","Microfono","Incluyan microfono",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809293980","https://appfollow.io/app/364011/review/214988153","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214988153"
"2020-04-14 08:28:40","1211118856","Parchisi STAR","ec","1.36","Aczino89","5","Excelente","Entretenido",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809261729","https://appfollow.io/app/364011/review/214986190","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214986190"
"2020-04-14 08:06:15","1211118856","Parchisi STAR","us","1.35","ACEE 177","4","Awesome way to kill time","Love playing this game, sometimes you win sometimes you lose",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809194092","https://appfollow.io/app/364011/review/214987682","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214987682"
"2020-04-14 07:51:35","1211118856","Parchisi STAR","ec","1.36","chchdetuputamadre","1","Robo","Se nota qué hay cosas del juego que no están correctamente configuradas y eso afecta al usuario y hace que como en mi caso y en el de muchos querramos ya dejar de jugar como yo que lo desinstale",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809149350","https://appfollow.io/app/364011/review/214986189","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214986189"
"2020-04-14 07:18:24","1211118856","Parchisi STAR","co","1.36","Manuelmontev","1","Una gran porquería no lo descarguen","Siempre que vas ganando el otro saca hasta dos dobles seguidos y te mata no es nada justo",,,,,,,,,"1",,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809047751","https://appfollow.io/app/364011/review/214986187","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214986187"
"2020-04-14 07:08:43","1211118856","Parchisi STAR","co","1.36","1243lu","1","Fallas","Me ha pasado varias veces que acepto un desafío o partida y me dice no podemos conectarte a la partida pero si me quita las monedas! Terrible : /",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5809018288","https://appfollow.io/app/364011/review/214958021","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958021"
"2020-04-14 06:56:13","1211118856","Parchisi STAR","do","1.36","King 012901","1","Ladrones","Maldito' hijo de su maldita madre, tienen que trabajar con danilo ehh' ladronazo to'",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808980047","https://appfollow.io/app/364011/review/214960789","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214960789"
"2020-04-14 06:52:44","1211118856","Parchisi STAR","pa","1.36","sosoiekee","1","Me estafan","No me gustaaa feooooo mal echo",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808969643","https://appfollow.io/app/364011/review/214958026","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958026"
"2020-04-14 06:48:53","1211118856","Parchisi STAR","do","1.36","jsmdmf","3","No d d sus","Demorar",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808958194","https://appfollow.io/app/364011/review/214960788","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214960788"
"2020-04-14 06:28:25","1211118856","Parchisi STAR","co","1.36","Camilaandrea21","1","Es un juego muy tramposo","Esa vaina siempre hace trampa y aparte de eso cuando uno ya está por ganar no sale el número ganador se puede queda esperando a que todos muevan las fichas hasta que salga un uno 🤦🏻‍♀️ pésimo la verdad",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808896954","https://appfollow.io/app/364011/review/214958020","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958020"
"2020-04-14 06:15:46","1211118856","Parchisi STAR","do","1.36","Roniiel T.","1","Erró para enviar mensajes priv","No me deja enviarle mensajes a mis amigo, supuestamente porque están desconectados ellos estando en línea 🤦🏽‍♂️",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808859622","https://appfollow.io/app/364011/review/214960787","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214960787"
"2020-04-14 05:53:50","1211118856","Parchisi STAR","ec","1.36","Tibi9000","1","No es para nada imparcial","El juego esta hecho para que a propósito gane uno o pierda otro. Números completamente ilógicos en los dados que vaya coincidencia siempre son para beneficio de algunos jugadores. Deberían corregir el Handicap que ni con Fifa he sentido.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808795884","https://appfollow.io/app/364011/review/214958025","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958025"
"2020-04-14 05:46:40","1211118856","Parchisi STAR","ec","1.36","jordanr94","3","Arreglar","Quiero que arreglen el problema con las monedas a veces uno gana monedas y no aparecen es como que no hubieras ganado nada y además deberían haber más funciones en el juego que sirvan.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808775480","https://appfollow.io/app/364011/review/214428536","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214428536"
"2020-04-14 05:44:27","1211118856","Parchisi STAR","ec","1.36","angie5741","4","Micrófono","Pongale un micrófono para charlar en el juego",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808769033","https://appfollow.io/app/364011/review/214958024","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958024"
"2020-04-14 05:23:29","1211118856","Parchisi STAR","ec","1.36","ARMIBO","3","Cuando se gasten gemas para cambiar los dados no deberían darnos los mismos","VALEN VRG",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808709053","https://appfollow.io/app/364011/review/214958023","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958023"
"2020-04-14 05:19:38","1211118856","Parchisi STAR","us","1.36","amazingpiggypsy","5","LOVE THIS GAME","amazing",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808697950","https://appfollow.io/app/364011/review/214965538","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214965538"
"2020-04-14 04:32:44","1211118856","Parchisi STAR","co","1.36","rolo29","1","Juego deshonesto","Me parece además de vulgar, las jugadas en cuanto a los dados muy deshonesto, mal por eso por qué entretiene pero de esa manera no es 👎👎👎👎",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808560760","https://appfollow.io/app/364011/review/214958019","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958019"
"2020-04-14 04:28:46","1211118856","Parchisi STAR","co","1.35","Asustada72*","4","Cuarentena 😃","Me encanta!!! Me he distraído mucho durante la cuarentena con este juego",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808548967","https://appfollow.io/app/364011/review/214958018","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958018"
"2020-04-14 04:28:19","1211118856","Parchisi STAR","co","1.36","julien.rno","1","Scriptado","El juego es tan pero tan scriptado que se vuelve súper frustrante. La versión de mesa es de lo mejor que hay, pero de nuevo en esa aplicación es tan obvio cuando el juego quiere que uno pierda, que de nuevo es como “bueno nada que hacer”...",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808547704","https://appfollow.io/app/364011/review/214958017","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958017"
"2020-04-14 04:23:43","1211118856","Parchisi STAR","do","1.36","Manuelac21","2","Errores y Hackers","Porfavor Revisar Algunas Veces aparecen personas mayormente colombianos que le salen un sin numero de dobles elevados repetidas ocaciones y juegos perfectos",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808534130","https://appfollow.io/app/364011/review/214960786","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214960786"
"2020-04-14 04:17:02","1211118856","Parchisi STAR","co","1.36","crisninco","1","No es aleatorio los dados","Es muy notorio cuando el juego quiere que alguien gane",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808514229","https://appfollow.io/app/364011/review/214958016","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958016"
"2020-04-14 04:14:13","1211118856","Parchisi STAR","do","1.36","maxipiel","1","Desencantada de este juego!!!","LO QUE DA ES PIQUE",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808505778","https://appfollow.io/app/364011/review/214960784","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214960784"
"2020-04-14 04:12:09","1211118856","Parchisi STAR","us","1.36","ch1m1 ch@ng@","1","Injusto","Juego más injusto de la vida, mientras a una parte le salen todas las fichas buenas a la otra le salen malas parcializando la partida hacia uno de los dos jugadores.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808499546","https://appfollow.io/app/364011/review/214965537","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214965537"
"2020-04-14 04:07:55","1211118856","Parchisi STAR","co","1.36","Jara.077","5","Micrófono","Deberían ponerle un micrófono para poder putear a la gente mejor cuando te maten",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808486881","https://appfollow.io/app/364011/review/214958015","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958015"
"2020-04-14 03:22:22","1211118856","Parchisi STAR","ec","1.36","la ñura de tu madre","1","Ascooo de juegooo","Ascooo",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808343766","https://appfollow.io/app/364011/review/214958022","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214958022"
"2020-04-14 02:59:39","1211118856","Parchisi STAR","do","1.36","khaly 🔥","5","Fuck you no entiendes","No me dieron el maldito dos 🖕🏼🖕🏼👈🏼 tienen sus dos ahí",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808269977","https://appfollow.io/app/364011/review/214923657","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214923657"
"2020-04-14 02:57:48","1211118856","Parchisi STAR","us","1.35","mnuma21","5","Divertido","Proporciona diversión, y permite pasar ratos agradables en n mi caso con mi familia!!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808263792","https://appfollow.io/app/364011/review/214929074","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214929074"
"2020-04-14 02:49:04","1211118856","Parchisi STAR","mx","1.36","yo.-.","4","Feliz","F :)))))",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808235051","https://appfollow.io/app/364011/review/214929078","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214929078"
"2020-04-14 02:44:28","1211118856","Parchisi STAR","cl","1.36","absanls","1","pésimo","no saben ni las reglas del real juego, es pésimo siempre con trampas, que lata",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808220051","https://appfollow.io/app/364011/review/214936499","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214936499"
"2020-04-14 02:40:37","1211118856","Parchisi STAR","mx","1.36","elmichu17","5","QUE PONGAN","MICRÓFONO",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808207199","https://appfollow.io/app/364011/review/214929077","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214929077"
"2020-04-14 02:39:27","1211118856","Parchisi STAR","es","1.36","parlesx","1","Basura","El juego no es aleatorio, si vas ganando te lee los patrones para q pierdas, hace jugadas súper falsas, as metido las tres y tu contrincante ninguna... pues te hace perder y te matará asta llegar a casa. BASURA !!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5808203549","https://appfollow.io/app/364011/review/214929100","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=214929100"
